param1,param2
1.26949,0.58662
1.53066,0.42204
1.48863,0.66394
1.51689,0.43586
1.49819,0.31276
1.46046,0.45983
0.98382,0.52756
1.52476,0.36901
1.50071,0.3388
1.41275,0.55546
1.38256,0.57582
1.46015,0.43758
1.40836,0.50682
1.42628,0.35049
1.44959,0.4505
1.40865,0.41259
1.39731,0.46557
1.53809,0.46574
1.30487,0.39282
1.19087,0.4333
1.40968,0.40322
1.39508,0.40088
1.53744,0.40624
1.25856,0.49032
1.48893,0.43582
1.27723,0.49886
1.31057,0.46927
1.3683,0.45989
1.42319,0.466
1.50571,0.38587
1.39549,0.41945
1.4106,0.42476
1.41327,0.3868
1.28511,0.47673
1.46682,0.45301
1.43184,0.34286
1.49534,0.45733
1.42473,0.44448
1.41378,0.56825
1.48698,0.49894
1.45087,0.47421
1.3927,0.3894
1.3407,0.45321
1.1935,0.55618
1.45162,0.45865
1.33199,0.39136
1.52945,0.48142
1.66136,0.48789
1.32565,0.32198
1.22213,0.47073
1.49116,0.47488
1.49259,0.52293
1.30074,0.45957
1.26028,0.42015
1.24781,0.47986
1.43181,0.49871
1.48617,0.41085
1.39523,0.36051
1.3828,0.46472
1.35586,0.44348
1.48342,0.40806
1.30617,0.42815
1.29601,0.37859
1.43503,0.48564
1.37231,0.42275
1.43773,0.47234
1.2842,0.4179
1.66497,0.52481
1.2982,0.42318
1.31528,0.43551
1.39421,0.53163
1.53921,0.63117
1.41587,0.48261
1.32543,0.46854
1.6929,0.5045
1.62833,0.51815
1.25902,0.42728
1.48759,0.43806
1.30418,0.4335
1.45607,0.43654
1.23819,0.54473
1.33084,0.51662
1.54654,0.44416
1.40995,0.51679
1.34049,0.38188
1.67163,0.53521
1.19437,0.60593
1.61966,0.3641
1.18682,0.68714
1.24918,0.53082
1.64652,0.34048
1.21283,0.47441
1.4334,0.40229
1.41723,0.46577
1.32113,0.55347
1.6474,0.51734
1.3742,0.77647
1.54537,0.53548
1.59602,0.53318
1.35122,0.53458
1.46963,0.32204
1.43819,0.37096
1.32789,0.45347
1.21809,0.42211
1.42889,0.58311
1.43102,0.4301
1.44105,0.4346
1.31824,0.40643
1.43423,0.53773
1.3405,0.45782
1.16552,0.61196
1.3297,0.39142
1.385,0.48499
1.52168,0.41785
1.32016,0.42984
1.43405,0.47617
1.55493,0.43241
1.41073,0.40269
1.32975,0.49566
1.4209,0.49459
1.34192,0.46176
1.1291,0.41577
1.60321,0.41221
1.3919,0.33683
1.36086,0.6394
1.59935,0.42121
1.35236,0.3857
1.38235,0.52458
1.40727,0.45832
1.31648,0.47705
1.56157,0.63296
1.17342,0.74032
