param1,param2
4.21592,0.93504
3.36688,0.65229
4.14198,1.02156
3.96016,0.68769
5.23388,1.37341
2.86921,0.51469
5.28842,1.36744
2.99729,0.54853
5.9289,0.98788
4.8644,0.87231
7.02281,1.60579
2.98425,0.60214
5.25302,1.11583
2.35033,0.43864
5.78481,0.99859
2.0152,0.46605
5.77466,0.96509
3.01482,0.60635
3.83715,0.8648
2.54152,0.55365
3.11707,0.48126
4.95535,1.2877
3.5182,0.54813
6.90196,1.78491
2.90004,0.4526
6.18477,1.36117
5.50194,1.25668
4.74302,0.87198
4.96245,1.22483
6.64706,1.30989
4.44141,1.17525
4.60232,0.8009
4.27174,0.90415
3.96638,0.86624
4.36375,0.87833
3.52174,0.67987
4.27735,0.79946
1.3321,0.29422
2.18448,0.61634
1.45931,0.26481
2.64449,0.77644
2.97943,0.55472
3.96776,1.02823
4.54821,0.91678
4.23478,0.85783
6.42701,1.38124
5.18207,1.14435
5.11744,1.04038
5.74209,1.18255
5.72391,1.2066
3.36235,0.77132
3.42027,0.8486
3.14953,0.68485
2.75387,0.51639
5.72652,1.29837
7.26429,1.66696
2.76337,0.48101
3.83919,0.70087
8.18186,1.83399
4.56041,0.82516
7.2556,1.49996
2.19898,0.50301
6.13516,1.20664
4.05376,0.77822
4.85184,1.01686
3.78036,0.82553
5.34786,1.03577
2.4359,0.52476
3.32636,0.7325
4.04987,0.89474
3.56362,0.75535
2.95791,0.70943
2.15116,0.47284
1.89796,0.41012
11.8707,2.57145
2.58621,0.53904
7.76799,1.73506
4.03611,0.65026
6.99738,1.7324
4.60877,0.84845
4.58855,1.01208
6.94744,1.72166
3.68028,0.64582
6.59583,1.56129
2.73503,0.62584
8.25256,1.97461
2.39782,0.44149
4.02855,0.57684
1.76659,0.33575
3.87695,0.69155
8.77363,1.80654
3.04803,0.81483
5.48495,0.99393
5.06321,1.05139
2.66411,0.64617
4.19534,0.91135
2.34464,0.53564
6.44551,1.25586
3.32491,0.83384
5.77777,0.9295
7.13529,1.67244
6.92334,1.58664
3.54848,0.75311
6.90707,1.56427
4.06614,0.82422
4.73277,0.91559
5.46544,1.17084
4.50631,0.94346
3.94501,0.93073
4.8648,1.07217
4.82794,1.26581
4.3625,0.76686
3.14792,0.77568
4.03891,0.73538
3.93661,0.81513
5.59571,0.99376
4.61307,1.17853
5.34097,0.85679
5.45277,0.92324
