param1,param2
1.86786,5.18258
1.89916,5.69738
2.08452,6.26049
1.97482,4.85458
2.21234,5.48314
1.73471,4.353
1.87619,5.98499
1.80946,6.424
2.03476,5.0578
1.74547,5.95266
2.34044,5.95391
1.95395,5.44264
1.54155,5.88095
1.68896,4.62815
1.79524,6.00493
1.94838,5.39645
1.80248,5.12624
2.3152,6.12083
1.85722,4.97961
1.76031,5.77381
1.813,5.25395
2.04631,5.25478
2.41426,6.21597
1.88207,6.3676
1.74689,4.41909
2.03538,5.64719
1.36774,5.60682
2.02435,5.94019
1.74342,4.82631
2.26033,6.00567
2.25384,6.13906
2.6843,5.39534
1.55698,5.92278
2.00385,4.46261
1.60868,5.16648
1.60389,5.64671
1.22648,5.54781
2.33002,6.05103
1.72844,5.50267
2.2862,5.46318
2.07508,5.74526
2.0547,5.73466
1.6979,4.82015
1.88633,5.40638
1.61392,5.0516
2.07357,4.89356
1.93491,5.87697
2.35292,5.17328
1.58162,5.61188
2.18176,6.28227
2.14327,5.55229
2.05819,5.32767
2.27156,5.51414
1.62243,5.24515
2.30441,5.27563
1.93335,5.22425
2.34223,6.13031
2.31292,5.78132
2.31226,5.78459
1.75897,4.61921
1.77691,4.65724
1.57518,4.72431
2.19751,5.64123
1.64079,5.27218
1.79867,5.69204
2.07044,5.2352
1.74379,6.04981
1.8785,4.43518
1.95507,5.87774
1.9017,4.87122
2.15772,5.73759
1.94396,5.3306
2.10732,5.34265
1.95649,5.51028
2.13357,5.42218
1.86337,5.34475
2.17649,5.15692
2.00074,5.01714
2.00584,5.08929
1.9248,5.83011
1.56786,4.54512
1.80002,4.12586
1.79174,6.82057
1.70635,5.05368
1.75098,6.25824
2.14496,5.43898
1.88303,5.06701
1.76962,4.50563
2.12884,5.96453
2.14676,5.39732
2.48077,5.71518
2.4343,5.96239
1.72569,5.18512
1.90614,6.83739
1.88176,5.63226
2.0763,5.54397
1.47174,5.64897
2.42887,5.11904
1.4732,5.49283
2.37525,5.43954
1.83356,5.93804
1.54058,7.15549
1.23528,7.46122
1.8355,5.40396
2.37928,5.64505
1.81453,5.05549
1.63932,5.38659
2.20757,5.67807
1.89617,5.55054
1.81742,6.47354
1.89844,6.5402
1.9231,4.6763
1.93358,4.63337
2.10474,6.17646
1.94037,4.7485
1.94375,5.4549
1.95717,5.45445
2.01062,5.74776
2.16534,5.12389
1.67846,5.7534
2.06948,4.49558
1.71341,6.46816
1.60351,5.12322
1.56643,6.02979
2.79346,5.33569
1.52849,5.82726
1.4248,5.50107
2.33081,5.12392
1.4687,5.98977
1.41074,6.00174
1.43038,7.2978
1.73005,4.92031
1.86761,5.39222
1.91702,5.26461
2.23141,5.43076
1.43677,5.41871
1.33253,4.8581
2.43088,6.6013
1.80014,4.52325
1.93006,6.65959
2.03301,4.66321
1.97343,6.57614
1.98113,4.60226
1.97161,6.36149
1.72293,6.18448
1.7527,5.52655
1.81322,5.6436
1.84901,4.93394
1.59747,4.97122
1.59975,4.54136
2.78044,6.00075
2.48091,5.28737
1.99999,6.29394
1.52688,4.35762
1.73959,5.69909
1.61966,5.05356
2.3769,6.26237
1.77273,4.47939
1.54006,5.46546
1.92065,6.24023
2.23305,4.89818
1.92299,6.22132
1.88696,5.35893
2.04907,5.5929
1.82837,4.44995
1.80369,6.36989
2.00967,4.40653
1.60699,6.49211
2.33796,4.95349
1.8859,5.84312
2.06135,6.17082
1.72216,5.39497
1.81673,4.89906
1.94144,4.69166
1.86016,4.81635
2.15919,5.64367
2.20745,5.55989
2.00627,5.39826
1.74509,5.93961
2.16412,4.92954
2.12655,5.87381
2.21754,6.01189
1.80004,4.62365
1.69372,5.54413
1.68109,5.0696
2.19025,5.59221
2.13865,5.24625
1.99789,5.36561
