param1,param2
4.32107,1.00749
4.65142,0.83468
2.32007,0.42647
2.82685,0.51333
3.9441,0.88018
3.13559,0.61496
2.34134,0.45487
2.83033,0.44051
3.07955,0.80025
5.19484,1.01651
2.40421,0.51404
4.60653,0.90146
2.27378,0.52283
4.75477,1.05601
1.79757,0.41646
3.68881,0.81645
4.55911,1.00904
2.8747,0.54394
2.84356,0.623
3.02527,0.62154
3.1142,0.69039
2.76633,0.5893
3.44824,0.70038
1.71047,0.41233
1.73757,0.37391
4.6343,0.82757
2.20535,0.41492
3.98446,0.75769
2.67335,0.58022
4.19616,0.86005
3.38301,0.70304
3.28289,0.53064
4.26661,1.02088
2.22617,0.47966
4.52005,0.78749
1.39943,0.2908
3.03424,0.56922
2.65189,0.4429
2.51665,0.53242
2.92534,0.58892
2.87304,0.56712
2.37938,0.40588
3.65988,0.73231
3.69335,0.76884
2.77069,0.52269
3.32738,0.6823
2.34323,0.50447
4.47562,0.99839
4.15352,0.9345
3.76585,0.79953
3.27008,0.64747
3.83039,0.898
3.71621,0.91109
2.01124,0.47809
7.15565,1.54712
2.75854,0.47836
1.96895,0.36085
2.34577,0.61115
2.18607,0.55239
2.63094,0.62043
4.26822,1.02739
2.79954,0.61733
3.65934,0.72384
4.18023,0.7534
3.07637,0.68096
2.57436,0.57788
3.15969,0.73637
3.02698,0.84039
3.24778,0.57452
3.45069,0.61964
2.89395,0.63125
3.33219,0.74056
1.87504,0.43845
3.13426,0.62348
3.22719,0.67094
3.98192,0.75414
2.50862,0.53842
4.43905,1.13681
2.80382,0.65401
3.95671,0.84351
2.88897,0.54521
1.84105,0.33942
4.09249,0.78243
2.24025,0.48183
4.62449,0.93999
4.54369,0.93282
2.56749,0.56398
3.8414,0.94961
3.2342,0.70664
3.57345,0.70939
2.84646,0.62692
3.31206,0.66925
2.37755,0.51658
4.63651,1.05436
2.41586,0.43228
3.94536,0.83498
2.33562,0.57867
3.08996,0.58088
2.60929,0.5119
3.92004,0.79579
2.62267,0.5102
3.73719,0.71096
1.87161,0.40194
4.25298,0.89115
2.73331,0.58334
2.64648,0.585
