param1,param2
1.12592,0.17887
2.57,0.60024
3.93368,0.73848
5.82041,1.3285
2.55468,0.55815
4.35412,0.87704
2.8738,0.62694
3.78633,0.83917
4.3263,1.05233
1.9154,0.35453
3.20141,0.61359
2.95191,0.55767
4.30212,0.99212
2.61292,0.58972
2.86069,0.61753
2.57827,0.58067
3.57012,0.81153
2.09546,0.47159
5.92699,1.15288
1.55998,0.42043
5.06551,1.18313
3.46924,0.58714
5.76685,1.35646
1.93985,0.35017
1.73752,0.304
3.26699,0.60882
6.05855,1.30406
1.73019,0.37983
1.62828,0.34691
4.14722,0.93045
2.94146,0.5659
4.29831,0.95508
2.90472,0.62112
2.23754,0.49496
4.00047,0.90525
2.2461,0.45991
5.25796,1.28969
3.52692,0.60369
2.69095,0.59702
3.30959,0.71898
4.87675,0.9868
2.87618,0.67167
3.23651,0.65912
2.20399,0.478
4.67147,0.93216
2.26922,0.55102
4.74462,0.96134
4.04922,0.78246
2.91138,0.52762
3.27131,0.9074
4.46321,0.91496
4.3686,0.92148
2.96439,0.58194
3.6381,0.73251
2.24655,0.56115
2.81116,0.5127
3.07494,0.55091
4.51013,0.93799
2.09736,0.46667
3.14018,0.50792
2.44695,0.49054
3.54207,0.6961
3.66885,0.82369
3.75149,0.81334
3.20757,0.6822
3.48484,0.74448
3.0973,0.67902
2.28226,0.47587
4.43863,0.90647
3.06635,0.53007
1.82609,0.41708
2.39313,0.54544
5.07623,1.15906
3.1718,0.62365
2.03754,0.3755
2.50547,0.68638
1.89519,0.35859
2.28823,0.41126
2.36442,0.63326
2.28284,0.37942
4.2814,1.03632
4.88732,1.11776
2.69362,0.60402
3.69567,0.7898
4.76634,0.97698
2.3906,0.43704
4.52769,1.15353
2.77909,0.48416
2.84754,0.66908
2.43101,0.4232
5.37685,1.26075
3.68169,0.71396
3.77553,0.79183
3.68683,0.86943
3.4181,0.64024
2.93815,0.73375
4.05833,0.89878
2.94045,0.60515
2.49974,0.58865
2.52149,0.54508
2.50102,0.57804
3.53986,0.7829
2.99928,0.67405
2.16061,0.42665
3.2693,0.78771
2.49439,0.48576
3.55259,0.9022
4.8202,0.95959
2.07592,0.47536
5.22423,1.16661
2.36339,0.45194
3.35684,0.7456
3.40773,0.69033
3.26331,0.70835
4.38214,0.92247
3.28293,0.75715
4.45133,0.93694
3.1034,0.63502
3.53609,0.70594
3.91244,0.87514
2.4286,0.55794
3.70993,0.82581
3.02157,0.63489
2.05407,0.49734
2.24386,0.42699
3.28323,0.65097
2.52335,0.53182
3.54657,0.71529
3.39526,0.7344
3.85338,0.8289
2.78529,0.60974
3.78592,0.82935
1.91014,0.39164
7.47504,1.50574
2.00588,0.52203
5.08866,1.00199
3.38811,0.68537
3.49612,0.72031
4.67929,1.02059
4.17557,0.82153
4.02206,0.91809
3.52673,0.79568
3.98433,0.80312
2.49726,0.59151
2.11573,0.53294
3.31596,0.64325
4.2973,0.96481
3.50333,0.85865
3.9163,0.80102
2.64549,0.5119
4.09735,1.01692
2.13301,0.41326
3.52234,0.89221
2.82791,0.51395
2.84409,0.59514
3.56933,0.7482
3.46424,0.7216
2.97532,0.63126
4.41185,0.90676
2.94652,0.64176
3.9696,0.9798
2.88968,0.69594
3.86146,0.72815
2.44903,0.5099
4.36485,1.02584
2.61567,0.49821
3.81652,0.7318
4.1559,0.93616
4.38713,0.891
4.32203,0.90838
3.9583,0.80837
2.87807,0.73258
2.28314,0.47063
3.91399,0.80628
3.09638,0.70478
3.55931,0.72213
2.88371,0.64589
2.33798,0.44531
3.54375,0.77528
3.49134,0.66126
2.0547,0.48242
4.17257,0.8559
4.15248,0.84703
2.53998,0.48666
3.02394,0.7032
4.22447,0.8578
3.58574,0.72801
2.69179,0.67732
2.00204,0.35375
4.6312,0.86868
2.64178,0.54143
4.20293,0.99146
4.01361,0.72845
3.15181,0.77124
4.90412,1.00997
2.67185,0.61676
1.96706,0.44316
2.21511,0.39669
4.53284,0.85043
1.69252,0.3335
4.29911,0.93545
2.86042,0.61578
2.62693,0.66619
4.05869,0.86441
1.52003,0.27738
1.47148,0.25498
3.2579,0.53157
